Depth (ft),%Na,%Mg,%Al,%Si,%P,%S,%K,%Ca,%Ti,%Mn,%Fe,V ppm,Cr ppm,Co ppm,Ni ppm,Cu ppm,Zn ppm,Ga ppm,As ppm,Pb ppm,Th ppm,Rb ppm,U ppm,Sr ppm,Y ppm,Zr ppm,Nb ppm,Mo ppm,Quartz,Dolomite,Illite,Calcite,Gypsum,Microclin,Albite,Pyrite,Kaolinite,Modeled Quartz,Modeled Dolomite,Modeled Illite,Modeled Calcite,Modeled Gypsum,Modeled Microclin,Modeled Albite,Modeled Pyrite,Modeled Kaolinite
5733.6669999999995,0.2175,1.1961,0.2341,2.19,0.0,0.4303,0.1395,36.6748,0.0183,0.0138,0.7951,45,8,7,13,13,13,4,4,7,3,7,0,334,4,10,2,0,,,,,,,,,,2.2965991,6.525255,4.4219704,65.88809,6.4994917,5.114104,4.344086,5.264055,3.6920385
5734.0,0.1777,0.5026,0.1144,2.0671,0.0,0.4084,0.115,36.0977,0.019,0.0138,0.8153,43,5,6,10,11,13,6,4,9,3,12,0,356,9,13,1,0,1.0,6.7,4.1,64.1,5.2,4.4,4.4,6.5,3.8,2.0303736,5.2881823,4.294867,65.24866,6.3321195,5.1557646,4.2291026,4.7420087,4.0347605
5734.3330000000005,0.2384,1.2981,0.1035,2.0096,0.0,0.429,0.1205,36.4252,0.0167,0.0139,0.7701,40,15,6,15,14,9,5,5,10,3,11,0,344,11,9,0,0,,,,,,,,,,2.224369,6.617294,4.3573008,64.948685,6.3984327,5.056551,4.3100843,5.280327,3.5613694
5734.6669999999995,0.2083,0.9399,0.0935,1.9044,0.0,0.3311,0.0961,36.8391,0.0151,0.0139,0.7576,36,15,6,19,15,14,5,7,10,3,9,5,342,4,14,2,0,,,,,,,,,,2.0440753,5.938069,4.341014,65.73732,6.38704,5.177621,4.3294854,5.06091,3.8258865
5735.0,0.1881,0.1442,0.0349,1.8984,0.0,0.2238,0.0989,36.1324,0.012,0.0136,0.7816,34,7,8,13,14,7,4,8,9,2,6,0,329,6,12,1,0,,,,,,,,,,1.7676655,4.5143895,4.2104735,65.16105,6.2182417,5.2281027,4.1999774,4.4602213,4.242503
5735.3330000000005,0.1906,0.4264,0.0344,1.8978,0.0,0.2957,0.0944,36.0206,0.0136,0.0136,0.8133,42,9,8,12,11,6,4,9,9,3,10,0,347,10,12,1,0,,,,,,,,,,1.8755413,5.0268335,4.229164,64.82505,6.23768,5.173304,4.2106895,4.64378,4.0524817
5735.6669999999995,0.2384,0.8290000000000001,0.0542,1.8963,0.0,0.2386,0.1019,36.2086,0.0154,0.0136,0.8196,40,8,7,9,15,5,2,12,9,3,12,0,352,11,14,1,1,1.9,5.9,5.2,62.1,6.0,5.4,4.8,5.1,3.7,1.9604414,5.671063,4.2632856,64.80967,6.277019,5.146435,4.262269,4.910818,3.8288555
5736.0,0.1862,0.9224,0.0762,2.0971,0.0,0.2678,0.1397,36.1825,0.0179,0.0136,0.8389,36,9,7,19,13,9,4,8,8,3,12,3,345,7,14,2,4,,,,,,,,,,2.0842154,5.9248123,4.3078423,64.98508,6.339897,5.121522,4.271826,5.000719,3.7845004
5736.3330000000005,0.1336,0.9277,0.0464,2.0583,0.0,0.2634,0.1271,36.3781,0.0159,0.0135,0.8519,43,11,7,15,15,0,3,5,6,3,12,9,315,13,14,0,0,,,,,,,,,,2.065236,5.9297457,4.3161592,65.22748,6.352825,5.1494985,4.293524,5.019208,3.7944872
5736.6669999999995,0.2201,0.7805,0.251,2.4015,0.0,0.2482,0.1565,35.6649,0.0176,0.0137,0.8254,40,9,7,12,14,11,5,9,10,3,14,0,323,11,15,2,0,,,,,,,,,,2.1852353,5.755028,4.318853,64.791046,6.3580837,5.061614,4.2120466,4.89147,3.8707044
5737.0,0.2066,1.0451,0.1575,2.2807,0.0,0.1895,0.1491,34.7998,0.0201,0.0135,0.8389,41,8,8,16,18,11,3,8,8,3,15,4,321,7,15,2,0,,,,,,,,,,2.1568336,6.0754695,4.216607,62.877556,6.1969843,4.9208827,4.1309614,4.947648,3.5901449
5737.3330000000005,0.2096,1.5953,0.1127,2.2641,0.0,0.1964,0.1643,35.1416,0.0181,0.0137,0.8398,48,9,8,13,16,1,4,7,8,2,8,0,295,11,15,2,2,2.6,7.1,2.9,62.9,7.1,4.2,6.0,4.4,2.7,2.293612,7.013276,4.271493,62.886772,6.2616224,4.8767905,4.20418,5.335568,3.271842
5737.6669999999995,0.2366,0.9065,0.0219,1.8874,0.0,0.2376,0.0983,36.7914,0.0133,0.013999999999999999,0.7551,43,6,6,11,14,4,4,0,6,3,16,0,301,9,15,1,3,,,,,,,,,,1.9731336,5.8218074,4.3093705,65.50541,6.3407836,5.179245,4.3183184,5.0168004,3.8302279
5738.0,0.1518,0.3195,0.0388,1.821,0.0,0.2056,0.0755,36.6178,0.0093,0.0135,0.7548,38,7,8,12,17,2,3,6,9,2,7,0,311,11,8,0,0,,,,,,,,,,1.7775496,4.785854,4.246718,65.6585,6.2665877,5.2572484,4.2596884,4.607646,4.179335
5739.3330000000005,0.1598,0.9905,0.1784,2.3252,0.0,0.23199999999999998,0.1628,36.5485,0.0212,0.0136,0.7751,29,11,7,17,18,8,5,5,8,3,15,0,334,8,13,1,0,,,,,,,,,,2.1952662,6.109681,4.3836794,65.77792,6.447642,5.1268344,4.31273,5.101861,3.8130784
5739.6669999999995,0.1574,0.6668,0.2517,2.7687,0.0,0.2612,0.1963,35.5559,0.0255,0.0138,0.7775,41,16,8,8,17,3,3,7,9,3,17,0,357,7,17,2,0,,,,,,,,,,2.3072608,5.7080455,4.360541,64.992195,6.4180775,5.012858,4.184301,4.856605,3.9482238
5740.0,0.1786,0.3951,0.22899999999999998,2.6243,0.0,0.2278,0.1897,34.3772,0.0218,0.0138,0.7486,31,14,7,12,16,0,3,4,8,2,13,0,291,6,9,0,0,2.0,6.6,4.1,64.0,4.9,3.8,3.3,6.5,4.9,2.1455214,5.1142235,4.2043314,63.046806,6.1921725,4.90687,4.0291047,4.535735,3.9771097
5740.3330000000005,0.166,0.4386,0.1509,2.3057,0.0,0.2367,0.1362,36.1733,0.0126,0.0137,0.778,25,10,7,12,18,11,5,3,7,3,14,2,303,12,15,0,1,,,,,,,,,,2.0358508,5.1689677,4.312022,65.55061,6.357069,5.1577964,4.2300014,4.7089086,4.108764
5740.6669999999995,0.0981,0.8713,0.1377,2.157,0.0,0.1948,0.1209,36.3944,0.0115,0.0135,0.7161,39,9,8,4,15,8,5,5,9,3,14,0,285,6,14,2,0,,,,,,,,,,2.0665517,5.809496,4.3187203,65.22991,6.3521094,5.108282,4.2717614,4.979193,3.847465
5741.0,0.1663,0.6746,0.0617,1.9567,0.0,0.1593,0.0991,37.4664,0.013000000000000001,0.0137,0.7464,60,7,7,12,14,7,4,0,7,3,13,0,290,11,15,2,0,,,,,,,,,,1.9163195,5.444902,4.3615565,66.88708,6.4269524,5.305072,4.3795414,4.931437,4.063862
5741.3330000000005,0.1551,0.2785,0.1394,2.1316,0.0,0.1748,0.1207,36.2985,0.0147,0.0137,0.7143,35,9,7,13,15,11,3,6,7,3,20,0,305,11,14,0,0,,,,,,,,,,1.8906897,4.7927384,4.270545,65.5614,6.299831,5.1959753,4.2224026,4.5816674,4.209029
5741.6669999999995,0.1589,1.0237,0.0291,1.8639,0.0,0.2285,0.0946,37.7067,0.0145,0.0136,0.741,42,9,8,17,17,10,3,3,8,3,6,0,282,8,13,1,0,1.3,4.7,5.1,61.3,5.4,5.4,4.8,6.9,5.2,1.9986665,6.0465584,4.3937483,66.8636,6.4640617,5.2775373,4.4262085,5.179814,3.8554304
5742.0,0.1635,0.6202,0.1099,1.8815,0.0,0.1986,0.0961,37.3271,0.0117,0.0138,0.7575,45,16,7,18,18,10,5,5,9,3,4,6,365,12,13,1,0,,,,,,,,,,1.8967149,5.3387046,4.3463225,66.755394,6.4074125,5.30958,4.365376,4.879045,4.087374
5742.3330000000005,0.1269,1.107,0.0596,1.8209,0.0,0.2282,0.0832,38.0339,0.0087,0.0137,0.7725,45,7,7,23,17,6,3,10,9,3,10,0,278,6,12,0,1,,,,,,,,,,2.0124288,6.1875377,4.427028,67.38314,6.5133944,5.3240533,4.4747148,5.2623343,3.8436153
5742.6669999999995,0.2076,0.3713,0.0052,1.7787,0.0,0.2799,0.0837,36.6629,0.0101,0.0136,0.8229,33,5,8,15,13,21,1,12,9,2,7,0,285,7,14,1,3,,,,,,,,,,1.8065522,4.915123,4.260103,65.77167,6.288023,5.2783804,4.2786903,4.65631,4.144408
5743.0,0.1207,0.5449,0.21600000000000003,2.5415,0.0,0.3898,0.1706,35.2109,0.0194,0.0138,0.8022,33,10,7,4,8,11,3,6,9,3,13,3,338,8,17,2,0,,,,,,,,,,2.233462,5.482,4.3017263,64.351585,6.33563,4.999513,4.1377363,4.7373548,3.9607375
5743.3330000000005,0.1996,0.41,0.1238,2.2655,0.0,0.2589,0.1381,35.3962,0.0214,0.0137,0.809,38,12,7,12,12,7,4,8,10,3,8,0,253,9,15,1,0,1.6,3.7,4.8,64.6,6.9,5.0,4.4,4.0,4.9,2.0133286,5.082918,4.2367406,64.30729,6.246275,5.076138,4.1463437,4.610497,4.038289
5743.6669999999995,0.1846,1.0242,0.0781,2.3552,0.0,0.2101,0.1326,36.2556,0.0171,0.0136,0.7782,34,10,8,12,17,7,5,7,10,3,12,3,278,13,20,0,2,,,,,,,,,,2.1873102,6.158194,4.347408,65.09113,6.389739,5.0635552,4.2731586,5.0956507,3.740615
5744.0,0.2099,0.8739,0.675,3.2945,0.0,0.4799,0.1796,33.6207,0.0507,0.013999999999999999,0.9006,29,18,6,17,13,11,5,7,9,3,16,2,269,10,36,2,3,,,,,,,,,,2.738817,6.27208,4.3757586,63.161877,6.433402,4.744991,4.023641,4.898618,3.7296195
5744.3330000000005,0.1183,0.3389,0.3863,2.7413,0.0,0.1816,0.1687,36.1283,0.0256,0.0139,0.7821,32,15,7,11,14,0,3,7,8,3,11,4,252,11,25,3,5,,,,,,,,,,2.2017207,5.119538,4.3946605,66.36307,6.482408,5.1618586,4.2344885,4.685166,4.245978
5744.6669999999995,0.1842,0.6083,0.1753,2.6725,0.0,0.1939,0.175,35.7163,0.0231,0.013999999999999999,0.7848,37,11,8,12,17,17,5,5,8,3,16,0,276,13,20,1,4,,,,,,,,,,2.2114403,5.5465136,4.337419,65.056946,6.386247,5.049816,4.1943507,4.8121758,3.9840982
5745.0,0.2458,1.1026,0.1968,2.4654,0.0,0.1824,0.1631,35.7951,0.0201,0.0138,0.7567,34,11,8,5,15,4,5,6,10,3,17,0,256,10,25,3,0,2.2,6.2,6.0,59.0,6.6,4.6,4.1,6.6,4.5,2.2546482,6.279557,4.3368363,64.53564,6.370748,4.9939475,4.2330146,5.106073,3.673777
5745.3330000000005,0.1881,0.3052,0.5135,2.8402,0.0,0.2284,0.1897,33.8296,0.021,0.013999999999999999,0.8099,40,17,6,5,12,6,3,4,8,3,17,6,249,10,21,1,2,,,,,,,,,,2.2560115,5.006591,4.223895,63.002472,6.226622,4.882242,3.9889095,4.450113,4.0501156
5745.6669999999995,0.2978,0.8581,2.5569,7.1131,0.0,1.8047,0.7321,21.7593,0.2029,0.0144,1.6995,0,29,8,43,22,22,11,28,12,6,73,10,258,19,133,7,41,,,,,,,,,,5.7903867,8.3530655,4.302874,51.931885,5.941235,4.3419604,3.290636,4.1570354,3.3360808
5746.0,0.2271,1.6280000000000001,0.1674,2.3268,0.0,0.2356,0.1484,33.7365,0.0177,0.0138,0.8282,47,10,7,12,16,0,4,4,8,2,12,5,251,8,24,1,7,,,,,,,,,,2.3418944,7.03768,4.1662083,60.678246,6.0997567,4.67524,4.0482593,5.2271776,3.1108577
5746.3330000000005,0.2093,2.3801,0.1781,2.3743,0.0,0.2052,0.1713,34.009,0.0187,0.0139,0.8025,55,13,6,7,13,13,4,5,7,2,11,2,235,8,18,2,4,,,,,,,,,,2.1642845,10.596227,4.167432,59.453823,6.127341,4.550993,4.087885,5.321977,3.2264743
5746.6669999999995,0.3042,2.7238,0.2405,3.1523,0.0,0.1957,0.205,33.0901,0.0283,0.0142,0.8235,52,23,7,15,13,5,3,4,10,3,17,2,231,14,33,1,4,,,,,,,,,,2.489295,12.561129,4.1865277,57.85749,6.101124,4.449521,4.042111,5.317783,3.2648988
5747.0,0.5766,9.5171,0.35,2.6991,0.0,0.5409,0.2324,25.6812,0.0388,0.0144,1.1483,81,30,3,10,11,4,3,2,5,2,15,5,261,6,16,3,10,1.8,41.2,4.0,30.3,5.3,3.8,3.7,6.2,3.7,1.2854939,46.642193,3.0875592,28.832066,4.248107,3.5504155,3.7647452,4.5169945,3.937386
5747.3330000000005,0.6976,10.7942,0.3652,2.6881,0.0,0.721,0.225,23.8526,0.0326,0.0153,1.1467,96,36,5,5,7,7,4,0,5,2,16,0,268,6,15,3,1,,,,,,,,,,1.1223106,53.28652,2.8557441,22.529951,3.8507712,3.293243,3.6528473,4.3170543,4.0485024
5747.6669999999995,0.2614,1.5477,0.2127,2.2666,0.0,0.2142,0.1446,34.5411,0.0198,0.0139,0.8209,35,12,4,9,12,0,3,1,3,2,11,1,227,7,20,0,2,,,,,,,,,,2.3011372,6.9031267,4.227369,62.06709,6.195969,4.803698,4.134991,5.244831,3.255195
5748.0,0.2336,1.3389,0.3243,2.9065,0.0,0.1958,0.1814,34.8367,0.0275,0.0137,0.7609999999999999,38,14,7,13,15,10,4,9,8,3,21,0,266,13,24,2,5,,,,,,,,,,2.5158439,6.796998,4.35173,63.393864,6.380304,4.8008027,4.1482406,5.219443,3.4743514
5749.3330000000005,0.11699999999999999,0.8852,0.2048,2.535,0.0,0.2807,0.1704,35.676,0.0248,0.0137,0.7659999999999999,44,12,6,8,11,10,3,3,8,2,12,2,314,7,17,1,3,,,,,,,,,,2.2715232,5.998864,4.341816,64.68137,6.384335,5.002578,4.206721,4.981078,3.7992277
5749.6669999999995,0.1843,1.9032,0.0566,1.9964,0.0,0.1607,0.1301,37.9393,0.0175,0.0135,0.6388,56,11,8,14,15,10,5,2,5,3,11,5,606,1,4,2,0,1.9,7.6,4.0,61.4,6.7,5.4,3.7,5.6,3.7,2.1413696,8.101209,4.4553165,66.20379,6.5445466,5.098277,4.4798656,5.667721,3.476374
5750.0,0.1557,1.0538,0.2067,2.2579,0.0,0.3967,0.1402,37.5834,0.0229,0.0139,0.7054,48,17,8,15,11,12,6,8,10,3,10,0,660,0,2,3,0,,,,,,,,,,2.27038,6.3317723,4.492,67.33455,6.605087,5.2116275,4.418296,5.2650113,3.8727262
5750.3330000000005,0.154,0.4999,0.1868,2.2742,0.0,0.2571,0.1491,34.964,0.0227,0.0136,0.7983,34,7,6,16,17,13,5,4,8,3,13,0,459,7,11,1,0,,,,,,,,,,2.0456629,5.205882,4.2105026,63.62106,6.20399,5.010631,4.1072383,4.623357,3.9488032
5750.6669999999995,0.1853,1.6687,0.0825,1.8875,0.0,0.1897,0.0874,37.1595,0.0159,0.0142,0.747,50,16,8,18,20,4,3,3,7,3,12,3,644,2,4,0,0,,,,,,,,,,2.1658247,7.075639,4.384834,65.50326,6.429621,5.111558,4.411946,5.5336614,3.4074118
5751.0,0.2143,0.8201,0.6799,3.0810000000000004,0.0,0.9728,0.249,32.5499,0.0616,0.0135,0.9846,21,14,8,11,14,10,3,2,8,3,16,0,405,5,16,1,1,,,,,,,,,,2.8579748,6.3541493,4.3240294,61.746765,6.3619194,4.6434712,3.9198883,4.815629,3.62215
5751.3330000000005,0.1601,1.4286,0.2127,2.2285,0.0,0.2393,0.1367,35.754,0.0163,0.0138,0.7672,44,10,7,12,14,6,3,0,2,2,10,6,326,8,15,2,0,2.0,5.0,3.6,65.9,6.6,5.1,4.0,3.4,4.5,2.2730565,6.761393,4.3236785,64.02261,6.3429623,4.9573936,4.2517986,5.2897034,3.4520195
5751.6669999999995,0.2236,0.8213,0.1797,2.1722,0.0,0.233,0.1163,35.6578,0.0143,0.0136,0.8036,33,11,8,9,17,5,5,2,4,3,12,0,305,9,14,0,0,,,,,,,,,,2.0828435,5.72442,4.2698483,64.33637,6.283668,5.0551915,4.203898,4.883555,3.8143852
5752.0,0.1624,0.7381,0.064,2.0636,0.0,0.2002,0.1151,36.8027,0.011000000000000001,0.0137,0.7525,40,12,7,8,16,6,5,3,9,3,13,5,318,10,15,2,6,,,,,,,,,,1.9895402,5.5856767,4.328617,65.88107,6.3737063,5.1980143,4.3106956,4.9264894,3.9569347
5752.3330000000005,0.185,1.9144,0.1858,2.1997,0.0,0.2135,0.1308,35.618,0.0236,0.0136,0.8234,51,14,8,11,15,3,2,6,5,3,12,0,307,4,17,1,0,,,,,,,,,,2.2631686,8.124515,4.3170776,63.16989,6.34144,4.8578267,4.2609534,5.479977,3.270158
5752.6669999999995,0.1881,0.8684,0.1355,2.2501,0.0,0.2726,0.141,35.5381,0.0157,0.0136,0.7759,33,7,7,12,13,9,5,1,8,2,15,5,305,12,20,0,5,,,,,,,,,,2.1347349,5.8528886,4.272655,64.08216,6.2838035,5.0086675,4.187051,4.9184375,3.7635193
5753.0,0.1671,1.1353,0.1434,2.1824,0.0,0.1877,0.1372,36.8116,0.0152,0.0136,0.7492,35,10,7,10,11,0,3,8,9,3,13,5,302,11,18,0,3,1.9,6.5,6.3,61.6,5.6,5.4,4.8,3.7,4.2,2.149989,6.280664,4.37875,65.79821,6.4356627,5.13697,4.34381,5.1944375,3.734045
5753.3330000000005,0.2517,0.9877,0.0959,2.1497,0.0,0.1663,0.1329,34.9775,0.0138,0.0137,0.7527,34,11,8,16,14,2,3,5,7,2,8,9,286,12,13,1,0,,,,,,,,,,2.064057,5.9177275,4.1893625,62.800175,6.154998,4.9231057,4.1270723,4.9050045,3.6177692
5753.6669999999995,0.1638,1.115,0.2242,2.3792,0.0,0.2788,0.1518,35.9429,0.0206,0.0137,0.7624,38,8,8,15,13,3,2,10,9,3,11,0,264,11,21,3,0,,,,,,,,,,2.273118,6.330707,4.3550115,64.78493,6.3984256,5.014299,4.251777,5.134374,3.6781902
5754.0,0.2282,2.3216,0.4664,2.5948,0.0,0.7737,0.1819,33.7747,0.0248,0.0137,0.8543,52,11,8,17,18,3,5,7,8,3,14,4,302,7,20,2,2,,,,,,,,,,2.7048619,10.547036,4.2978806,60.211617,6.2607007,4.6482496,4.128609,5.428851,3.2163253
5754.3330000000005,0.2361,2.0842,0.2021,2.1082,0.0,0.2599,0.1264,35.1538,0.0154,0.0137,0.7613,46,11,8,12,12,7,3,2,8,3,8,5,275,6,20,0,2,,,,,,,,,,2.1566474,9.035011,4.254957,61.813236,6.2649064,4.7146206,4.1900697,5.4190426,3.2601128
5754.6669999999995,0.2505,2.0662,0.1168,2.0307,0.0,0.3246,0.1251,35.4679,0.0109,0.0138,0.7903,40,14,7,18,13,10,5,8,9,3,10,0,320,8,11,2,0,1.6,11.2,3.8,58.6,5.7,6.3,4.6,4.8,3.5,2.1440942,9.019624,4.2721186,62.224297,6.2915273,4.762619,4.223903,5.447446,3.2758248
5755.0,0.2948,2.557,0.1998,2.3607,0.0,0.3928,0.1626,32.442,0.0176,0.0137,0.8747,38,17,7,17,15,4,3,8,10,3,11,11,327,8,17,1,5,,,,,,,,,,2.2398198,11.686344,4.0336375,56.52388,5.892836,4.4373164,3.960755,5.151124,3.142974
5755.3330000000005,0.4379,6.2169,0.115,2.3511,0.0,0.3871,0.1307,29.0535,0.0229,0.0141,0.8502,65,21,7,7,11,6,3,4,6,2,12,2,256,5,18,2,5,,,,,,,,,,1.4764194,30.249174,3.472216,41.304356,4.964541,3.826437,3.79842,4.7500095,3.5851963
5755.6669999999995,0.423,5.8783,0.1843,2.3461,0.0,0.3129,0.1578,30.114,0.0171,0.0143,0.8622,57,28,5,9,11,3,4,5,8,2,10,4,245,7,16,2,0,,,,,,,,,,1.5394449,28.331741,3.5973067,44.14108,5.1695786,3.9791222,3.8996623,4.88861,3.592959
5756.0,0.4801,7.0224,0.2214,2.3321,0.0,0.3709,0.15,29.7374,0.0183,0.0144,0.8887,57,24,7,7,9,3,1,8,7,2,12,2,205,6,18,2,2,,,,,,,,,,1.3698717,34.033504,3.5068464,40.77129,5.005904,3.8956966,3.9375618,4.873227,3.7766616
5756.3330000000005,0.4578,6.6047,0.2223,2.3963,0.0,0.2756,0.1522,28.7839,0.0235,0.0144,0.89,56,23,6,10,9,0,1,2,6,2,11,0,218,5,15,2,0,1.5,31.7,3.0,41.1,4.4,4.4,4.6,5.4,3.8,1.4194819,31.970057,3.4363182,40.211906,4.9011846,3.8192883,3.8129628,4.7391043,3.6311607
5756.6669999999995,0.4128,5.4028,0.1587,2.3312,0.0,0.231,0.139,29.364,0.0151,0.0142,0.9269,61,17,6,5,13,2,2,6,7,2,9,8,210,4,11,0,0,,,,,,,,,,1.5787921,25.944092,3.5404978,44.06447,5.089327,3.955431,3.8022313,4.7764044,3.442363
5757.0,0.4536,6.5525,0.226,2.1925,0.0,0.8458,0.1246,29.2996,0.0229,0.0142,0.8586,77,24,5,7,11,0,3,6,8,2,16,8,259,6,25,2,2,,,,,,,,,,1.6294192,32.10918,3.525783,41.102276,5.0143976,3.8874292,3.8699021,4.8342915,3.6653888
5757.3330000000005,0.6007,9.7877,0.1531,2.4143,0.0,0.218,0.1331,25.516,0.0222,0.0154,0.8441,85,40,6,9,6,0,1,0,2,2,12,0,192,7,17,2,0,,,,,,,,,,0.72875416,48.1268,2.9121149,26.382917,4.0404625,3.237358,3.6311471,4.3421035,3.9956393
5757.6669999999995,0.5681,9.7139,0.0826,2.2327,0.0,1.3630000000000002,0.1071,24.0139,0.0199,0.0156,0.7192,81,41,7,0,6,0,1,2,7,2,13,0,224,4,14,1,0,,,,,,,,,,1.1787353,48.973373,2.858878,23.625326,3.8885887,3.0619965,3.4664276,4.2075095,3.9066806
5758.3330000000005,0.5535,10.6513,0.1793,2.2802,0.0,0.4055,0.1368,25.5971,0.0288,0.0153,0.8013,92,38,5,3,7,0,0,0,5,2,10,1,218,2,11,2,3,1.8,55.7,2.7,23.4,4.1,2.3,3.0,3.6,3.4,0.76933414,52.337917,2.9109864,24.42939,4.003908,3.1684113,3.672516,4.3874693,4.1583686
5758.6669999999995,0.6045,9.5025,0.2076,2.3944,0.0,0.2981,0.1502,25.1322,0.0193,0.0151,0.8928,71,34,6,2,3,5,3,3,6,2,13,0,201,6,15,2,1,,,,,,,,,,0.8486598,46.705383,2.910137,26.657084,4.0295196,3.2665334,3.5972762,4.309256,3.9087744
5759.0,0.436,6.1647,0.0887,2.2213,0.0,0.2221,0.1421,30.6672,0.0268,0.0143,0.8852,67,25,6,11,10,3,4,3,6,2,9,2,220,10,15,1,0,,,,,,,,,,1.3611126,29.653902,3.5942788,44.127068,5.179117,4.0123816,3.9644868,4.9320807,3.6747704
5759.3330000000005,0.3357,3.9871,0.2837,2.4331,0.0,0.213,0.1679,32.3476,0.0203,0.0137,0.8903,40,19,6,6,11,10,3,6,7,3,11,3,251,13,18,1,14,,,,,,,,,,1.9490546,18.568752,3.9444735,53.035423,5.7398496,4.354786,4.0407662,5.169652,3.3994894
5759.6669999999995,0.2709,3.0856,0.2741,2.3123,0.0,0.1667,0.1594,33.5944,0.0212,0.0136,0.8709,48,16,7,15,11,15,4,5,7,3,14,0,250,4,20,2,0,,,,,,,,,,2.0369222,13.929129,4.091897,57.259365,5.997773,4.522107,4.1083593,5.2930865,3.3157322
5760.0,0.6396,10.8724,0.1748,2.4573,0.0,0.4393,0.1191,23.6713,0.0234,0.0154,0.9733,104,43,5,4,4,0,2,0,6,2,9,6,203,4,21,0,6,,,,,,,,,,1.2413157,53.193123,2.8381324,21.375206,3.8167167,2.9978695,3.4969616,4.2383313,4.040204
5760.3330000000005,0.5609,9.0597,0.2347,2.8053,0.0,0.5715,0.1808,22.8701,0.0298,0.0153,0.9997,66,38,5,3,8,3,2,1,5,2,17,6,188,14,30,3,1,2.0,57.6,2.8,19.3,3.8,3.5,3.1,4.9,3.1,1.3017244,44.94247,2.8250277,24.577284,3.842073,3.1520886,3.3892567,4.1079493,3.6795776
5760.6669999999995,0.6453,11.3777,0.1029,2.8466,0.0,0.7042,0.1663,22.2666,0.0336,0.016,0.7659,94,52,5,4,8,0,2,0,3,2,13,2,307,4,22,2,2,,,,,,,,,,1.9244916,55.92865,2.8376167,18.103594,3.716295,2.5774121,3.2934313,4.2373085,3.9966943
5761.0,0.6336,12.1352,0.2414,2.6302,0.0,0.7513,0.223,21.756,0.0333,0.0161,0.7834,96,49,7,6,6,0,0,0,5,2,15,2,365,1,11,1,0,,,,,,,,,,2.4204934,58.909374,2.8714907,16.182121,3.6866865,2.4206295,3.2500749,4.318113,4.0142517
5761.3330000000005,0.6258,10.6132,0.4532,3.8847,0.0,0.5575,0.1938,20.6515,0.0483,0.0162,0.7936,74,53,6,9,4,0,1,2,7,2,17,8,418,5,55,4,2,,,,,,,,,,1.7087135,53.04126,2.7196226,18.036383,3.571855,2.6420202,3.217035,4.0641336,3.826251
5761.6669999999995,0.5651,11.0366,0.3771,3.4776,0.0,0.4561,0.2129,21.233,0.0385,0.0161,0.8971,90,54,5,0,2,1,3,0,5,2,17,3,382,1,25,4,4,,,,,,,,,,1.8057269,54.442528,2.7659786,18.076147,3.622675,2.6777668,3.2773557,4.148837,3.8901858
5762.0,0.6,10.4739,0.4782,3.6095,0.0,0.9078,0.3125,20.1013,0.0475,0.0159,1.1862,93,53,6,6,7,4,3,2,7,2,17,0,270,6,23,3,0,,,,,,,,,,1.7604818,52.374004,2.6799352,18.119736,3.4917893,2.9568872,3.2988892,4.0318756,3.7197988
5762.3330000000005,0.5443,9.8612,0.5324,3.4433,0.0,0.4332,0.2542,21.3034,0.0437,0.0159,1.0555,96,50,4,2,4,4,3,2,6,2,19,0,235,3,29,3,4,,,,,,,,,,1.5049314,48.78095,2.7558215,21.18257,3.674979,3.0334249,3.332781,4.0390954,3.7360327
5762.6669999999995,0.4762,9.9864,0.8829,3.9856,0.0,0.4616,0.4378,20.0422,0.0603,0.0162,0.995,83,54,6,4,3,5,4,4,7,3,26,2,572,1,17,4,4,,,,,,,,,,1.8758312,49.319244,2.7616088,19.927547,3.6292586,2.9778323,3.2644932,4.0003147,3.690271
5763.0,0.5902,11.0477,0.6104,3.5401,0.0,0.7839,0.3359,20.7025,0.0527,0.0158,0.9503,79,40,5,10,8,4,3,0,4,2,22,8,253,10,23,4,1,,,,,,,,,,1.8606524,54.78212,2.742343,17.766293,3.5694695,2.7954907,3.3145435,4.1542134,3.8444653
5763.3330000000005,0.469,6.9377,0.6772,3.2444,0.0,0.8245,0.2535,25.4048,0.0394,0.0145,0.9940000000000001,57,34,6,9,10,4,4,4,7,3,20,6,233,10,23,3,0,,,,,,,,,,2.2332017,34.083344,3.3599553,35.62013,4.6494927,3.647657,3.6014254,4.554008,3.4902127
5763.6669999999995,0.5095,7.949,0.4441,2.8796,0.0,0.4209,0.2502,26.1569,0.033,0.0151,0.8741,62,38,5,6,12,0,4,0,6,2,12,0,192,10,17,1,0,1.7,43.1,2.9,33.5,4.2,3.1,3.2,5.5,2.7,1.5390772,38.90173,3.2254596,33.276245,4.496708,3.5297318,3.661729,4.5290737,3.7167423
5764.0,0.3146,0.4283,1.0781,4.3238,0.0,1.0575,0.2784,28.7538,0.0724,0.0142,0.905,22,21,7,7,8,5,4,2,8,3,13,2,273,8,30,2,0,,,,,,,,,,3.3873577,6.0505466,4.1988196,57.420696,6.1312714,4.173809,3.5006177,4.325108,3.6215038
